id,text,label,category,category_name
11512,URGENT Federal Bank Notice: Your credit card ending 4821 will be permanently deactivated in 2 hours if KYC is not completed. Update now: federal-kyc.net,1,3,bank_phishing
11513,Good news! Your DMart order #998481832 is out for delivery today. Our delivery partner will arrive at your address between 11 AM–1 PM. Please be available.,0,0,legit
11514,Action required: Union Bank of India detected that your registered mobile number does not match records. Update KYC within 12 hours to avoid suspension.,1,3,bank_phishing
11515,"This is Divya from TCS technical support. We have detected a fraudulent charge of Rs 50,000 on your account. To resolve this, provide your account details and OTP for verification.",1,3,bank_phishing
11516,Your OTP for Bank of Baroda card transaction is 709551. Valid for 5 minutes. Do not share with anyone. Beware of fraudsters.,0,0,legit
11517,"Exclusive USDT mining pool: contribute Rs 20,000 worth of hash power and earn 300% monthly returns. Payouts daily. Register at WazirX-mining.com today.",1,2,financial_fraud
11518,This is an automated notice from the Income Tax Department. Your Voter ID has been flagged for online fraud. You have 15 minutes to report online or a physical warrant will be issued.,1,1,government_impersonation
11519,Your HDFC Bank Visa card ending 8888 has been compromised. We have blocked it temporarily. Issue a new card by verifying at hdfc-card.net/replace.,1,3,bank_phishing
11520,"Yes Bank Savings Interest: Rs 380 credited to your account ending 6666 as quarterly interest. Your balance is now Rs Rs 1,02,340. Visit our app for full statement.",0,0,legit
11521,"Our CoinDCX managed fund returned 20% to all investors last quarter. Minimum deposit: Rs 25,000. Your crypto is stored in cold storage and insured against hacks.",1,2,financial_fraud
11522,"Your secure OTP for PNB credit card transaction is 392660. Do not share this with anyone. If you did not initiate this, call PNB helpline immediately.",0,0,legit
11523,"Product tester job: receive products at home, review them, and earn Rs 2,000 per review. Register for Rs 2,000. Products are yours to keep after submitting your review.",1,2,financial_fraud
11524,Reminder: Your appointment with Dr. A. Mehta at Apollo Hospital is confirmed for 15-May-2026 at 9–11 AM. Please carry original ID proof and arrive 15 minutes before your slot.,0,0,legit
11525,This is a notice from the Income Tax Department cybercrime division. Your IP address was used to conduct financial fraud. You have 90 minutes to submit a compliance report or face immediate arrest.,1,1,government_impersonation
11526,Your AJIO subscription has been renewed for 1 year. Auto-pay of Rs 999 has been deducted. Enjoy premium benefits like free delivery and exclusive discounts.,0,0,legit
11527,OTP 973870 is required to complete your PNB UPI transaction. This OTP will expire in 5 minutes. Do not share it with anyone.,0,0,legit
11528,"Your Indian Overseas Bank account has been flagged by our fraud team. To prevent unauthorized access, verify your details at iob-portal.in within 3 hours.",1,3,bank_phishing
11529,This is Officer Rajat Singh from the Cyber Crime Cell. Your Voter ID has been linked to a hawala dealings case. A non-bailable warrant is being processed. Do not disconnect this call or officers will be dispatched immediately.,1,1,government_impersonation
11530,Sub-Inspector Dinesh Mehta here from SEBI Fraud Division. A case of narcotics trafficking has been filed using your Voter ID. Do not disconnect. Stay on this call until further instructions.,1,1,government_impersonation
11531,Your IndusInd Bank net banking OTP is 224631. Use it to complete your login. Do not share this code with anyone. IndusInd Bank never asks for OTPs.,0,0,legit
11532,Reminder: Your appointment with Dr. Mehta at Manipal Hospital is scheduled for tomorrow at 11 AM–1 PM. Please carry your ID proof and previous prescriptions. Call to reschedule if needed.,0,0,legit
11533,"Internshala: Your internship application for Business Analyst at a Noida-based startup has been accepted. Stipend: Rs 15,000/month. Duration: 3 months. Joining: 15-May-2026. Congratulations!",0,0,legit
11534,Your Federal Bank net banking OTP is 973870. Use it to complete your login. Do not share this code with anyone. Federal Bank never asks for OTPs.,0,0,legit
11535,"Your XRP wallet has received an unclaimed airdrop of Rs 2 lakh. To withdraw, pay a Rs 2,500 gas verification fee at KuCoin-claim.net. This offer expires in 24 hours.",1,2,financial_fraud
11536,Your Myntra order #302393150 has been placed successfully. Estimated delivery: within 24 hours. Track your order in the Myntra app. Thank you for shopping with us!,0,0,legit
11537,"Rs 120 received in your Google Pay wallet from DMart. Current balance: Rs Rs 12,450. For help, visit Google Pay Help Center within the official app.",0,0,legit
11538,Your Passport has appeared in a illegal transactions money trail. Income Tax Department has frozen your financial accounts pending investigation. Cooperate now by calling back to verify your identity.,1,1,government_impersonation
11539,"Your Canara Bank savings account **5555 interest of Rs 120 has been credited on 12-May-2026. Current balance: Rs 56,200. Thank you for banking with Canara Bank.",0,0,legit
11540,Action required: HDFC Bank detected that your registered mobile number does not match records. Update KYC within 4 hours to avoid suspension.,1,3,bank_phishing
11541,Your Yes Bank Visa card ending 6789 has been compromised. We have blocked it temporarily. Issue a new card by verifying at yesbank-card.net/replace.,1,3,bank_phishing
11542,"You have received a payment request of Rs 30,000 on Paytm. Approve it to receive a cashback reward credited directly to your wallet. Tap Approve within 15 minutes to claim.",1,2,financial_fraud
11543,"This is Amazon Pay support. A suspicious transaction has been flagged on your linked account. To cancel it and receive a Rs 30,000 refund, share the OTP sent to your number.",1,3,bank_phishing
11544,"Collect money on Google Pay: Someone has sent you Rs 20,000. To receive it, enter your UPI PIN on the secure link: googlepay-collect-collect99.in. Offer expires in 45 minutes.",1,2,financial_fraud
11545,503007 is your IndusInd Bank MPIN reset OTP. Valid for 10 minutes. Never share your OTP or PIN with anyone — even IndusInd Bank staff will never ask.,0,0,legit
11546,"Your Aadhaar number has been selected in the Swachh Bharat digital reward scheme. Winning amount: USD 50,000. Pay registration fee of Rs 2,000 to activate the transfer.",1,2,financial_fraud
11547,"You have been selected as a beneficiary of the PM Digital Reward Scheme worth Rs 2 lakh. Complete the one-time registration fee of Rs 2,500 at the link provided to claim.",1,2,financial_fraud
11548,"Dear Canara Bank customer, Rs 850 has been credited to your account ending 9012 via NEFT on 04-May. Your updated balance is Rs Rs 45,670. Txn ref: TXN2385007259.",0,0,legit
11549,Auto-debit success: Rs 650 debited from ICICI Bank a/c **2345 for Meesho subscription renewal on 05-May-2026. Next debit: same date next month. Txn ref: TXN2215131511.,0,0,legit
11550,"This is Rahul from Singapore. We have been talking for weeks and I feel so close to you. I have invested Rs 25,000 in a trading platform for us — just pay Rs 2,000 to release our profits.",1,2,financial_fraud
11551,Congratulations! You have been shortlisted for the Product Manager interview at Flipkart. Your interview is scheduled for 03-May at 2–4 PM. Please carry your resume and documents.,0,0,legit
11552,Your ICICI Bank Visa card ending 1234 has been compromised. We have blocked it temporarily. Issue a new card by verifying at icici-card.net/replace.,1,3,bank_phishing
11553,Share the OTP received on your phone to complete the KYC reverification mandated by SEBI. Failure will suspend your demat account within 20 minutes.,1,3,bank_phishing
11554,"Voter ID Lucky Draw: Your Aadhaar-linked Voter ID has been selected for a government digital reward of Rs 20,000. Pay Rs 3,000 as a one-time activation fee to release the funds.",1,2,financial_fraud
11555,LinkedIn: Vikram Mehta from HCL has sent you a connection request along with a message about a Marketing Executive opportunity. View the request in your LinkedIn app.,0,0,legit
11556,"Canara Bank: INR 250 credited to your a/c **6666 on 05-May-2026 by NEFT from Tata Cliq. Updated bal: Rs 2,34,560. Ref: TXN8933125641. For details visit Canara Bank mobile app.",0,0,legit
11557,"Your health insurance cashless request at Kokilaben Hospital has been pre-authorized for up to Rs 1,20,000. Report to the insurance desk on arrival with your policy card.",0,0,legit
11558,Your Aadhaar OTP for e-KYC verification is 111782. This OTP is valid for 10 minutes. UIDAI and government agencies will NEVER ask for this OTP over the phone.,0,0,legit
11559,Senior Officer Anita Sharma here from Cyber Crime Cell. A case of hawala dealings has been filed using your mobile number. Do not disconnect. Stay on this call until further instructions.,1,2,financial_fraud
11560,We have a court order to seize your assets in connection with a foreign exchange violation case. CBI officers are en route to your address. Cooperate by calling back immediately to halt the action.,1,1,government_impersonation
11561,"Dear user, your Google Pay account will be deactivated in 15 minutes due to incomplete KYC. Verify at googlepay-kyc.net to continue using UPI services without interruption.",1,3,bank_phishing
11562,"Your electricity bill of Rs 1,100 for consumer no. 812739 has been paid successfully. Payment ref: TXN8567599417. Next bill due: 15th of next month. Thank you for paying on time.",0,0,legit
11563,"Municipal Corporation: Your property tax payment of Rs 1,499 for assessment year 2025-26 is confirmed. Receipt no: TXN3517866687. Download receipt from the municipal portal.",0,0,legit
11564,"Your parcel from Australia has been flagged at Mumbai International Airport Customs. It contains undeclared items. Pay Rs 50,000 as a penalty within 15 minutes to release the package.",1,2,financial_fraud
