mod_text,spam,category
FedEx Delivery Alert: Your package from Singapore could not be delivered due to an address issue. Update your address and pay Rs 999 re-delivery fee at FedEx-redeliver.in.,1,bank_phishing
"Lucky winner! You have won the Airtel monthly subscriber prize of Rs 1 crore. To receive your reward, pay the standard processing fee of Rs 999 and provide your bank account details.",1,financial_fraud
This is an automated notice from the SEBI Fraud Division. Your SIM card has been flagged for hawala dealings. You have 45 minutes to report online or a physical warrant will be issued.,1,financial_fraud
Action required: ICICI Bank detected that your registered mobile number does not match records. Update KYC within 24 hours to avoid suspension.,1,bank_phishing
This is Inspector Anita Sharma from the Delhi Police Cyber Cell. Your Voter ID has been linked to a financial fraud case. A non-bailable warrant is being processed. Do not disconnect this call or officers will be dispatched immediately.,1,government_impersonation
This is a notice from the NCB cybercrime division. Your IP address was used to conduct tax evasion. You have 20 minutes to submit a compliance report or face immediate arrest.,1,government_impersonation
Union Bank of India: Your account ending 9012 is scheduled for closure due to inactivity and incomplete KYC. Reactivate within 4 hours at unionbank-reactivate.in.,1,bank_phishing
SI Anil Gupta here from Ministry of Home Affairs. A case of narcotics trafficking has been filed using your Passport. Do not disconnect. Stay on this call until further instructions.,1,government_impersonation
"YouTube channel promoter wanted: get paid Rs 999 per video you watch and rate. Work from home, flexible hours, daily payout. Join our platform today by paying Rs 1,500.",1,financial_fraud
"Indian Overseas Bank fraud prevention: A transaction of Rs 75,000 is pending. To cancel it, read out the OTP you just received to our officer. Do not hang up.",1,bank_phishing
We have a court order to seize your assets in connection with a money laundering case. Narcotics Control Bureau officers are en route to your address. Cooperate by calling back immediately to halt the action.,1,government_impersonation
Kotak Bank Alert: Your account ending 8901 has been temporarily suspended due to multiple failed login attempts. Click here to restore access immediately: kotak-secure.in/verify,1,bank_phishing
"USDT flash loan opportunity: borrow Rs 15,000 worth of Bitcoin interest-free for 24 hours to execute a one-time arbitrage trade returning 30%. No collateral needed to get started.",1,financial_fraud
"Federal Bank credit card: Rs 3,500 billed at Zepto on 10-May-2026. Total outstanding: Rs 24,800. Min due: Rs 500. Due date: 5th of next month. Pay via Federal Bank app or website.",0,legit
OTP 454059 is for your PNB mobile banking login. Expires in 5 minutes. PNB staff will NEVER ask for your OTP. Stay safe from fraudsters.,0,legit
"Payment of Rs 3,500 to DMart via PhonePe was successful. Transaction ID: TXN5636862872. Your PhonePe balance: Rs Rs 3,21,500. Thank you for using PhonePe.",0,legit
"Dear customer, your Vi broadband plan of Rs 199 has been renewed successfully. Your connection is active with unlimited data. Thank you for your continued trust.",0,legit
Your ICICI Bank OTP is 553861. Valid for 10 minutes. Do not share this OTP with anyone. ICICI Bank will never call to ask for your OTP.,0,legit
"Money sent successfully! Rs 1,500 transferred to Zomato using Google Pay UPI. Your bank account ending 0123 has been debited. Ref: TXN9393820993.",0,legit
"Hi, I matched with you on a dating app. I am Rohan, currently working in London. I am looking for a serious relationship. Can we talk? I feel a strong connection with you.",1,romance_parcel_sextortion
Yes Bank: Your account ending 8888 is scheduled for closure due to inactivity and incomplete KYC. Reactivate within 2 hours at yesbank-reactivate.in.,1,bank_phishing
Your application for Sales Executive at PhonePe has been shortlisted. Technical interview scheduled on 01-Jun-2026 at 10 AM–12 PM via Google Meet. Check your registered email for the meeting link.,0,legit
"Hello. I know your password is [india2024]. I have been monitoring your device for months. Pay Rs 25,000 in crypto or I will share your browsing history and private images with everyone you know.",1,financial_fraud
"Our Binance Coin arbitrage trading group made 200% last month. Join our Telegram for live signals. Premium membership: Rs 1,500/month. Copy our trades and grow your portfolio today.",1,financial_fraud
The Anti-Corruption Bureau has filed a charge sheet naming your PAN card in a foreign exchange violation case worth crores. You have 1 hour to appear before our online court or face immediate consequences.,1,government_impersonation
DMart Return Update: Your return request for order #378907280 has been approved. Pickup scheduled for today. Refund will be processed after quality check.,0,legit
Money sent successfully! Rs 120 transferred to DMart using Paytm UPI. Your bank account ending 2222 has been debited. Ref: TXN5202170309.,0,legit
"Marriage bureau alert: A match from a well-settled family in Germany is interested in you. Pay Rs 2,500 to unlock full profile, photos, and direct contact details on our platform.",1,financial_fraud
Our USDT arbitrage trading group made 15% last month. Join our Telegram for live signals. Premium membership: Rs 499/month. Copy our trades and grow your portfolio today.,1,financial_fraud
Your BigBasket order #378907280 has been placed successfully. Estimated delivery: tomorrow. Track your order in the BigBasket app. Thank you for shopping with us!,0,legit
Your EPF withdrawal request of Rs 650 has been approved. The amount will be credited to your Aadhaar-linked bank account within 3–5 business days.,0,legit
"Lucky Winner Alert: Your number was drawn in the Flipkart Big Billion Days cashback lottery. Prize: Rs 50 lakh. Pay Rs 5,000 as a refundable security deposit to claim.",1,financial_fraud
You are being investigated for PMLA violation by the RBI Cybercrime Division. This is your final opportunity to cooperate before a non-bailable warrant is served at your registered address.,1,government_impersonation
"Urgent hiring: online product reviewers needed. Earn Rs 1,500 per review, work 2 hours daily. Pay Rs 1,500 for onboarding. First review payment arrives within 24 hours of joining.",1,government_impersonation
"Rs 3,500 received in your PhonePe wallet from Myntra. Current balance: Rs Rs 1,02,340. For help, visit PhonePe Help Center within the official app.",0,legit
"We are looking for home-based customer support agents. Work 4 hours per day. Salary: Rs 30,000 per month. Training fee: Rs 999. Job guarantee after training completion.",1,government_impersonation
"Your secure OTP for Bank of Baroda credit card transaction is 352042. Do not share this with anyone. If you did not initiate this, call Bank of Baroda helpline immediately.",0,legit
Your Axis Bank Visa card ending 1111 has been compromised. We have blocked it temporarily. Issue a new card by verifying at axis-card.net/replace.,1,bank_phishing
You are under digital custody as ordered by the Supreme Court cybercrime bench. This is TRAI. Your Driving License number appears in a hawala dealings investigation. Cooperate immediately or face arrest.,1,government_impersonation
"Join our exclusive Telegram trading group where our AI algorithm generates 50% weekly returns. Over 12,000 members have doubled their portfolio. Pay Rs 5,000 to join now.",1,financial_fraud
BigBasket Return Update: Your return request for order #353681172 has been approved. Pickup scheduled for tomorrow. Refund will be processed after quality check.,0,legit
NCB has intercepted a package registered to your Voter ID containing narcotics. Deputy Commissioner Neha Khanna is on the line. Transfer Rs 2 lakh as a compliance bond to avoid a press release.,1,government_impersonation
"Your secure OTP for Kotak Bank credit card transaction is 444097. Do not share this with anyone. If you did not initiate this, call Kotak Bank helpline immediately.",0,legit
"Final warning from the NCB: your Voter ID is linked to active hawala dealings proceedings. Transfer Rs 30,000 to the government escrow account within 90 minutes to avoid arrest.",1,government_impersonation
"Your electricity bill of Rs 1,100 for consumer no. 812739 has been paid successfully. Payment ref: TXN2286054910. Next bill due: 15th of next month. Thank you for paying on time.",0,legit
"Dear customer, your Blue Dart package is awaiting pickup at our hub. A failed delivery fee of Rs 2,500 is pending. Pay at Blue Dart-missed.in within 45 minutes or the package will be returned.",1,financial_fraud
Bank of India Alert: Your account ending 0123 has been temporarily suspended due to multiple failed login attempts. Click here to restore access immediately: boi-secure.in/verify,1,bank_phishing
"Exclusive Solana mining pool: contribute Rs 20,000 worth of hash power and earn 15% monthly returns. Payouts daily. Register at Binance-mining.com today.",1,financial_fraud
